Day, Time, Sender Region, Receiver Region, Hop IP, Duration, Hop Count
Sun,13:24:48,Asia-Northeast-1,US-West-2,54.239.43.43,175,11
Sun,13:24:48,Asia-Northeast-1,US-West-2,54.240.242.56,178,12
Sun,13:24:48,Asia-Northeast-1,US-West-2,54.240.242.214,173,13
Sun,13:24:48,Asia-Northeast-1,US-West-2,54.240.242.148,185,14
Sun,13:24:48,Asia-Northeast-1,US-West-2,54.240.242.67,175,15
Sun,13:24:48,Asia-Northeast-1,US-West-2,72.21.222.17,175,16
Sun,13:24:48,Asia-Northeast-1,US-West-2,100.64.16.252,175,17
Sun,13:24:48,Asia-Northeast-1,US-West-2,100.64.0.23,175,18
Sun,13:24:48,Asia-Northeast-1,US-West-2,100.64.2.200,175,19
Sun,13:24:48,Asia-Northeast-1,US-West-2,54.153.101.180,175,20
Sun,13:30:26,Asia-Northeast-1,US-West-2,175.41.128.204,12,1
Sun,13:30:26,Asia-Northeast-1,US-West-2,100.66.0.142,15,2
Sun,13:30:26,Asia-Northeast-1,US-West-2,100.66.0.97,18,3
Sun,13:30:26,Asia-Northeast-1,US-West-2,100.65.0.33,0,4
Sun,13:30:26,Asia-Northeast-1,US-West-2,203.83.223.76,174,5
Sun,13:30:26,Asia-Northeast-1,US-West-2,52.93.9.94,174,6
Sun,13:30:26,Asia-Northeast-1,US-West-2,52.93.9.151,173,7
Sun,13:30:26,Asia-Northeast-1,US-West-2,54.239.41.162,174,8
Sun,13:30:26,Asia-Northeast-1,US-West-2,54.239.52.128,174,9
Sun,13:30:26,Asia-Northeast-1,US-West-2,54.239.41.161,174,10
Sun,13:30:26,Asia-Northeast-1,US-West-2,54.239.43.43,174,11
Sun,13:30:26,Asia-Northeast-1,US-West-2,54.240.242.136,193,12
Sun,13:30:26,Asia-Northeast-1,US-West-2,52.93.70.181,174,13
Sun,13:30:26,Asia-Northeast-1,US-West-2,52.93.70.178,190,14
Sun,13:30:26,Asia-Northeast-1,US-West-2,54.240.242.47,176,15
Sun,13:30:26,Asia-Northeast-1,US-West-2,205.251.229.158,175,16
Sun,13:30:26,Asia-Northeast-1,US-West-2,100.64.16.234,175,17
Sun,13:30:26,Asia-Northeast-1,US-West-2,100.64.0.149,175,18
Sun,13:30:26,Asia-Northeast-1,US-West-2,100.64.2.34,175,19
Sun,13:30:26,Asia-Northeast-1,US-West-2,54.153.101.180,175,20
Sun,13:55:30,Asia-Northeast-1,US-West-2,175.41.128.208,20,1
Sun,13:55:30,Asia-Northeast-1,US-West-2,100.66.0.130,16,2
Sun,13:55:30,Asia-Northeast-1,US-West-2,100.66.0.123,20,3
Sun,13:55:30,Asia-Northeast-1,US-West-2,100.65.0.161,1,4
Sun,13:55:30,Asia-Northeast-1,US-West-2,203.83.223.76,174,5
Sun,13:55:30,Asia-Northeast-1,US-West-2,52.93.9.182,181,6
Sun,13:55:30,Asia-Northeast-1,US-West-2,52.93.9.173,175,7
Sun,13:55:30,Asia-Northeast-1,US-West-2,54.239.41.162,173,8
Sun,13:55:30,Asia-Northeast-1,US-West-2,54.239.52.128,178,9
Sun,13:55:30,Asia-Northeast-1,US-West-2,54.239.41.161,174,10
Sun,13:55:30,Asia-Northeast-1,US-West-2,54.239.43.43,174,11
Sun,13:55:30,Asia-Northeast-1,US-West-2,54.240.242.116,189,12
Sun,13:55:30,Asia-Northeast-1,US-West-2,54.240.242.111,175,13
Sun,13:55:30,Asia-Northeast-1,US-West-2,52.93.70.192,175,14
Sun,13:55:30,Asia-Northeast-1,US-West-2,54.240.242.87,175,15
Sun,13:55:30,Asia-Northeast-1,US-West-2,72.21.222.17,175,16
Sun,13:55:30,Asia-Northeast-1,US-West-2,100.64.16.24,175,17
Sun,13:55:30,Asia-Northeast-1,US-West-2,100.64.0.187,175,18
