Day, Time, Sender Region, Receiver Region, Hop IP, Duration, Hop Count
Mon,22:29:32,EU-West-2,US-East-1,52.95.1.141,86,9
Mon,22:29:32,EU-West-2,US-East-1,52.95.1.18,87,10
Mon,22:29:32,EU-West-2,US-East-1,100.64.17.66,104,11
Mon,22:29:32,EU-West-2,US-East-1,100.64.2.6,153,12
Mon,22:29:32,EU-West-2,US-East-1,100.64.3.201,98,13
Mon,22:29:32,EU-West-2,US-East-1,13.59.133.125,85,14
Mon,22:34:53,EU-West-2,US-East-1,52.56.0.64,12,1
Mon,22:34:53,EU-West-2,US-East-1,100.66.0.212,13,2
Mon,22:34:53,EU-West-2,US-East-1,100.66.0.85,24,3
Mon,22:34:53,EU-West-2,US-East-1,100.65.1.129,0,4
Mon,22:34:53,EU-West-2,US-East-1,52.94.33.39,86,5
Mon,22:34:53,EU-West-2,US-East-1,52.94.33.142,99,6
Mon,22:34:53,EU-West-2,US-East-1,54.239.101.83,85,7
Mon,22:34:53,EU-West-2,US-East-1,54.239.41.199,97,8
Mon,22:34:53,EU-West-2,US-East-1,52.95.1.253,86,9
Mon,22:34:53,EU-West-2,US-East-1,52.95.1.22,86,10
Mon,22:34:53,EU-West-2,US-East-1,100.64.17.40,98,11
Mon,22:34:53,EU-West-2,US-East-1,100.64.3.68,101,12
Mon,22:34:53,EU-West-2,US-East-1,100.64.0.11,103,13
Mon,22:34:53,EU-West-2,US-East-1,13.59.133.125,86,14
Mon,22:40:12,EU-West-2,US-East-1,52.56.0.68,7,1
Mon,22:40:12,EU-West-2,US-East-1,100.66.0.166,14,2
Mon,22:40:12,EU-West-2,US-East-1,100.66.0.73,17,3
Mon,22:40:12,EU-West-2,US-East-1,100.65.1.193,0,4
Mon,22:40:12,EU-West-2,US-East-1,52.94.33.39,86,5
Mon,22:40:12,EU-West-2,US-East-1,52.94.33.136,87,6
Mon,22:40:12,EU-West-2,US-East-1,54.239.101.63,86,7
Mon,22:40:12,EU-West-2,US-East-1,54.239.42.114,87,8
Mon,22:40:12,EU-West-2,US-East-1,52.95.1.141,86,9
Mon,22:40:12,EU-West-2,US-East-1,52.95.3.138,86,10
Mon,22:40:12,EU-West-2,US-East-1,100.64.17.134,99,11
Mon,22:40:12,EU-West-2,US-East-1,100.64.0.4,100,12
Mon,22:40:12,EU-West-2,US-East-1,100.64.3.139,410,13
Mon,22:40:12,EU-West-2,US-East-1,13.59.133.125,86,14
Mon,22:45:20,EU-West-2,US-East-1,52.56.0.66,14,1
Mon,22:45:20,EU-West-2,US-East-1,100.66.0.128,20,2
Mon,22:45:20,EU-West-2,US-East-1,100.66.0.31,19,3
Mon,22:45:20,EU-West-2,US-East-1,100.65.1.33,9,4
Mon,22:45:20,EU-West-2,US-East-1,52.94.33.51,86,5
Mon,22:45:20,EU-West-2,US-East-1,52.94.33.130,100,6
Mon,22:45:20,EU-West-2,US-East-1,54.239.101.161,86,7
Mon,22:45:20,EU-West-2,US-East-1,54.239.42.114,88,8
Mon,22:45:20,EU-West-2,US-East-1,52.95.1.85,86,9
Mon,22:45:20,EU-West-2,US-East-1,52.95.1.18,86,10
Mon,22:45:20,EU-West-2,US-East-1,100.64.17.170,105,11
Mon,22:45:20,EU-West-2,US-East-1,100.64.1.194,97,12
Mon,22:45:20,EU-West-2,US-East-1,100.64.0.139,97,13
Mon,22:45:20,EU-West-2,US-East-1,13.59.133.125,86,14
Mon,22:50:28,EU-West-2,US-East-1,52.56.0.64,14,1
Mon,22:50:28,EU-West-2,US-East-1,100.66.0.198,15,2
Mon,22:50:28,EU-West-2,US-East-1,100.66.0.65,14,3
Mon,22:50:28,EU-West-2,US-East-1,100.65.0.129,0,4
Mon,22:50:28,EU-West-2,US-East-1,52.94.33.51,86,5
Mon,22:50:28,EU-West-2,US-East-1,52.94.33.136,91,6
Mon,22:50:28,EU-West-2,US-East-1,54.239.101.123,86,7
Mon,22:50:28,EU-West-2,US-East-1,54.239.42.114,87,8
Mon,22:50:28,EU-West-2,US-East-1,52.95.1.113,86,9
Mon,22:50:28,EU-West-2,US-East-1,52.95.3.138,86,10
Mon,22:50:28,EU-West-2,US-East-1,100.64.17.192,97,11
Mon,22:50:28,EU-West-2,US-East-1,100.64.0.134,107,12
Mon,22:50:28,EU-West-2,US-East-1,100.64.1.77,110,13
Mon,22:50:28,EU-West-2,US-East-1,13.59.133.125,86,14
Mon,22:55:56,EU-West-2,US-East-1,52.56.0.66,69,1
Mon,22:55:56,EU-West-2,US-East-1,100.66.0.180,16,2
Mon,22:55:56,EU-West-2,US-East-1,100.66.0.73,15,3
Mon,22:55:56,EU-West-2,US-East-1,100.65.1.129,1,4
Mon,22:55:56,EU-West-2,US-East-1,52.94.33.39,86,5
Mon,22:55:56,EU-West-2,US-East-1,52.94.33.140,101,6
Mon,22:55:56,EU-West-2,US-East-1,54.239.101.61,86,7
